fPeak,pLow,pMid,pHigh,pKurtosis,qMean,qVar,qSkewness,qKurtosis,qPeak2Peak,qCrest,qRMS,qMAD,qCSRange,LeakFault,BlockingFault,BearingFault,LeakFlag,BlockingFlag,BearingFlag,CombinedFlag
95.81001221,7.660557087,101.1313189,81.9386864,105.9602649,37.71291533,11.49946817,-0.628092312,2.712697384,18.5363204,1.159508884,37.86494257,2.827261201,45256.76353,4.00E-07,0.8,0,0,0,0,0
95.74945055,19.23861389,114.1142782,73.16039205,71.19205298,37.43163552,11.51433845,-0.528260582,2.48428609,17.86253004,1.190470254,37.58499819,2.837379344,44919.76927,8.00E-07,0.8,0,0,0,0,0
95.81001221,9.796975335,96.09639224,84.43808334,230.9602649,37.72125517,11.68322027,-0.621680307,2.770262805,19.43672787,1.167430139,37.87567272,2.861225103,45267.14845,4.00E-07,0.8,0,0,0,0,0
95.81001221,13.7942828,104.3212147,88.85875361,283.9403974,37.71525068,11.69008083,-0.614247455,2.711111532,17.62003397,1.14935235,37.86978322,2.858103134,45258.02579,4.00E-07,0.8,0,0,0,0,0
15.98974359,216.7449566,174.2268624,57.50417048,471.0264901,35.74635396,17.68434775,-0.226617082,2.304768754,19.76872784,1.239391693,35.9926582,3.472610373,42898.74205,3.20E-06,0.8,0,1,0,0,1
47.90573871,97.39769356,140.2438705,61.12213283,133.2781457,36.59701977,13.55928526,-0.312486304,2.341380756,17.11293645,1.195981928,36.78165101,3.049688479,43918.44577,2.00E-06,0.8,0,1,0,0,1
47.90573871,100.3176045,135.004962,62.74166879,153.9735099,36.59243369,13.2819126,-0.321308587,2.358777525,18.07633422,1.20475721,36.77331991,3.006055939,43911.97287,2.00E-06,0.8,0,1,0,0,1
95.81001221,7.568065868,81.3041145,92.10650253,489.2384106,38.00499327,11.44205562,-0.700019311,2.858375323,16.89923496,1.150721972,38.15510506,2.80216634,45606.03707,1.00E-09,0.8,0,0,0,0,0
95.81001221,9.692516593,100.4718186,84.99977493,263.2450331,37.68326954,11.7331062,-0.63915468,2.792172204,19.10774824,1.162760762,37.83850077,2.857292982,45221.41659,4.00E-07,0.8,0,0,0,0,0
15.98974359,247.6317698,163.5708582,43.57130358,134.1059603,35.71931266,17.37761616,-0.182060922,2.261220734,19.98176903,1.21242141,35.96154117,3.45397939,42869.60566,3.20E-06,0.8,0,1,0,0,1
15.92918193,146.704937,136.90304,66.3511711,423.013245,36.3064935,14.79349351,-0.289834609,2.386029901,19.34051542,1.219275759,36.50948707,3.154927681,43571.28211,2.40E-06,0.8,0,1,0,0,1
95.81001221,36.36238537,120.5077402,76.76186249,343.5430464,37.22409704,11.76580659,-0.455657429,2.436705096,16.61360609,1.174848532,37.38167212,2.861393393,44669.31124,1.20E-06,0.8,0,1,0,0,1
95.81001221,97.92421338,129.6119941,70.14427986,298.013245,36.54923657,13.28877949,-0.301339578,2.308402951,17.04545599,1.192649228,36.73042892,3.025419848,43862.22469,2.00E-06,0.8,0,1,0,0,1
95.81001221,62.92562651,122.4698631,59.40359399,197.8476821,36.84136499,12.46206443,-0.365038561,2.330588339,16.28324174,1.175939456,37.00996977,2.930460801,44209.41235,1.60E-06,0.8,0,1,0,0,1
95.74945055,8.131172938,102.195616,89.0956804,213.5761589,37.97118632,11.5009416,-0.697296119,2.953898742,17.9227692,1.159298781,38.12220292,2.822020489,45564.47912,1.00E-09,0.8,0,0,0,0,0
95.81001221,23.99428448,119.114792,81.63208766,403.9735099,37.44229764,11.55572493,-0.517738269,2.389996062,17.44761479,1.165776431,37.59616677,2.859243407,44931.72258,8.00E-07,0.8,0,0,0,0,0
95.74945055,11.69588589,102.9657616,72.23582842,312.9139073,37.6658333,11.44281261,-0.68330612,2.848100551,19.43884469,1.17482517,37.81730137,2.820209778,45198.88012,4.00E-07,0.8,0,0,0,0,0
95.74945055,16.72962979,99.20012552,88.46932015,57.1192053,37.7196747,11.66909178,-0.64022269,2.775033795,19.41127141,1.168743162,37.87391233,2.859602011,45261.74879,4.00E-07,0.8,0,0,0,0,0
95.81001221,8.285758193,88.95145957,84.55587031,166.3907285,38.06264456,11.18954734,-0.668125247,2.831665026,17.06046286,1.154526108,38.20922849,2.767685755,45675.59072,1.00E-09,0.8,0,0,0,0,0
95.74945055,14.45991592,103.0859952,68.79717917,491.7218543,37.432618,11.53289082,-0.526488812,2.517403662,18.03581937,1.179755601,37.58622325,2.838728955,44920.49139,8.00E-07,0.8,0,0,0,0,0
95.74945055,66.18387203,129.9279208,63.26296947,71.19205298,36.91635297,12.45814274,-0.375544176,2.406337142,17.53189652,1.185844999,37.08456399,2.934113071,44301.89846,1.60E-06,0.8,0,1,0,0,1
95.74945055,8.63980027,81.39274417,89.07873777,293.0463576,38.00681005,11.54168834,-0.699809081,2.812079256,17.86471361,1.16487668,38.15821915,2.827498793,45607.24959,1.00E-09,0.8,0,0,0,0,0
15.98974359,302.920386,184.9392275,48.17086056,461.9205298,35.476584,19.11566293,-0.164078865,2.210944901,20.78599572,1.226760928,35.74475848,3.646530082,42576.72855,3.60E-06,0.8,0,1,0,0,1
15.98974359,317.2522124,158.7308625,53.70214823,403.1456954,35.4101714,19.91057381,-0.177560434,2.187083749,21.03678238,1.252635532,35.68997386,3.738021783,42496.96983,3.60E-06,0.8,0,1,0,0,1
47.90573871,65.79246886,125.4036507,68.10294562,340.2317881,36.89509316,12.55393218,-0.406751336,2.427794618,17.36711034,1.187698671,37.0646918,2.940243625,44275.90461,1.60E-06,0.8,0,1,0,0,1
47.96630037,67.81232833,124.3148971,75.10229971,24.83443709,36.8602719,12.72945548,-0.34199785,2.349622695,17.65919439,1.187867409,37.03239799,2.960907499,44234.84964,1.60E-06,0.8,0,1,0,0,1
47.90573871,44.40605154,126.1677513,65.21358424,262.4172185,37.1338798,11.94489947,-0.44454683,2.398510603,17.50244481,1.178545733,37.29423525,2.884317995,44563.45638,1.20E-06,0.8,0,1,0,0,1
15.92918193,295.1491945,169.10987,57.24200147,389.0728477,35.43616965,19.44665228,-0.191217821,2.218948227,20.90618034,1.2393622,35.70927862,3.681955017,42527.51179,3.60E-06,0.8,0,1,0,0,1
47.90573871,30.05410429,129.8488818,75.73491664,105.9602649,37.12951872,11.84264694,-0.539016354,2.47982601,16.95216109,1.167111464,37.28852299,2.86759047,44556.32371,1.20E-06,0.8,0,1,0,0,1
95.74945055,5.347150981,98.07361123,92.051669,10.7615894,37.99757469,11.53855196,-0.714301399,2.865003128,17.77480258,1.157247656,38.14897937,2.837880519,45595.01261,1.00E-09,0.8,0,0,0,0,0
95.81001221,11.74286592,101.1086108,79.78898832,484.2715232,37.69012401,11.56262349,-0.617659128,2.778149229,19.07142596,1.166173057,37.84307657,2.836069734,45228.75049,4.00E-07,0.8,0,0,0,0,0
15.92918193,190.2513905,153.7823897,52.47803457,185.4304636,36.02742927,16.06825549,-0.252411881,2.350960085,19.41815612,1.215218643,36.24955911,3.300444863,43236.52336,2.80E-06,0.8,0,1,0,0,1
95.81001221,37.90651743,117.9890479,82.65147658,182.9470199,37.17319565,11.96397152,-0.450708673,2.394238675,18.21729444,1.216333559,37.33363744,2.892960626,44609.51114,1.20E-06,0.8,0,1,0,0,1
95.81001221,22.80122555,107.5784755,78.02311064,262.4172185,37.47066401,11.49269535,-0.527316143,2.432321305,17.45069269,1.164453262,37.62358021,2.848926332,44967.15612,8.00E-07,0.8,0,0,0,0,0
47.90573871,69.01643615,122.993377,72.32236712,151.4900662,36.85889931,12.53311029,-0.410038744,2.438893936,17.21948637,1.188432894,37.02838281,2.925268463,44232.74886,1.60E-06,0.8,0,1,0,0,1
95.81001221,5.675936853,93.59966796,87.34339447,485.0993377,38.0290296,11.74813698,-0.670388923,2.817047237,18.17733204,1.162256683,38.18305184,2.860450613,45635.55685,1.00E-09,0.8,0,0,0,0,0
95.81001221,10.3132173,99.48048272,82.9262922,405.6291391,37.66079016,11.59817489,-0.624074846,2.700468206,18.08227098,1.175996469,37.81433105,2.83551551,45192.76471,4.00E-07,0.8,0,0,0,0,0
15.92918193,284.1536246,197.2696112,54.30903421,327.8145695,35.43371001,19.58390238,-0.155587466,2.190305891,19.04912195,1.222573422,35.70875804,3.703431585,42527.30826,3.60E-06,0.8,0,1,0,0,1
15.98974359,299.7076309,174.0978691,50.6353583,38.90728477,35.50936542,19.43916803,-0.184694952,2.263716008,19.36036685,1.224885542,35.78181123,3.648453659,42615.22478,3.60E-06,0.8,0,1,0,0,1
47.90573871,86.8364802,148.8539981,64.13087221,483.4437086,36.5735436,13.27962929,-0.328075581,2.331107805,17.82824385,1.212629678,36.75449175,3.00597288,43889.61999,2.00E-06,0.8,0,1,0,0,1
95.87057387,9.593705995,97.51007416,75.87711059,233.4437086,37.99587986,11.68557401,-0.690974511,2.867501585,17.60408154,1.152458562,38.14921664,2.834107176,45595.01773,1.00E-09,0.8,0,0,0,0,0
95.81001221,7.016912983,94.20406059,93.30080642,451.986755,38.04532738,11.70420159,-0.680345984,2.856514724,18.12882759,1.165328424,38.19870929,2.849047127,45653.1363,1.00E-09,0.8,0,0,0,0,0
95.74945055,22.3794017,111.4452497,73.01444772,214.4039735,37.48179075,11.09283909,-0.523175157,2.486372666,17.15772519,1.177619346,37.62935344,2.787116947,44978.88405,8.00E-07,0.8,0,0,0,0,0
95.81001221,40.94255472,119.8988557,66.17554958,10.7615894,37.16741063,11.9488627,-0.429589516,2.441308482,18.30096107,1.207699981,37.32767508,2.87270303,44602.56309,1.20E-06,0.8,0,1,0,0,1
15.92918193,222.9526967,147.8419112,56.03725017,373.3443709,35.67860927,17.30247494,-0.211397193,2.280110052,19.49307069,1.229324167,35.9200672,3.445675075,42818.24062,3.20E-06,0.8,0,1,0,0,1
95.74945055,11.72731035,90.76094376,87.96191839,10.7615894,38.01547697,11.4859412,-0.678563461,2.860182052,18.30884051,1.16157027,38.16612198,2.829041707,45620.58227,1.00E-09,0.8,0,0,0,0,0
95.81001221,6.362684105,108.9282998,86.75202319,86.09271523,37.9605405,11.62509072,-0.687405016,2.875330668,18.62732113,1.158978134,38.11322666,2.839970165,45553.77555,1.00E-09,0.8,0,0,0,0,0
95.81001221,11.37367295,105.5754354,87.6033973,10.7615894,37.73633301,11.64284059,-0.611887413,2.731114133,19.23585553,1.179788594,37.89015671,2.846169269,45284.26376,4.00E-07,0.8,0,0,0,0,0
47.90573871,134.0422641,141.4921545,68.45319659,452.8145695,36.27951754,14.54309855,-0.243187135,2.345867951,17.91201594,1.218028884,36.4792322,3.134357853,43538.23845,2.40E-06,0.8,0,1,0,0,1
15.98974359,196.1179463,157.4580098,57.81786267,86.9205298,36.01958944,16.05031618,-0.213485064,2.376829322,20.72183569,1.211068733,36.24152005,3.289313338,43227.70898,2.80E-06,0.8,0,1,0,0,1
47.90573871,133.3470167,152.0775912,60.25371943,70.36423841,36.31284368,14.34109807,-0.259062363,2.332871867,18.81255941,1.205106058,36.50961207,3.130947983,43578.75574,2.40E-06,0.8,0,1,0,0,1
95.81001221,6.08957344,93.75292524,86.55915952,286.4238411,38.00608943,11.41311714,-0.667907239,2.852199724,18.54868044,1.178429732,38.15581801,2.824558645,45608.20982,1.00E-09,0.8,0,0,0,0,0
95.74945055,68.24912778,116.9396151,62.78516904,391.5562914,36.85705392,12.4162871,-0.353432814,2.343289937,16.96427809,1.191996262,37.02496958,2.924192056,44230.91436,1.60E-06,0.8,0,1,0,0,1
47.90573871,102.1063627,145.4851976,55.30157602,10.7615894,36.61209892,13.44539978,-0.2621376,2.318066052,18.30858574,1.223000571,36.79510826,3.025138519,43936.83162,2.00E-06,0.8,0,1,0,0,1
95.81001221,18.57469277,110.7878323,80.10785588,459.4370861,37.43992087,11.37300614,-0.557230538,2.515390872,18.11159275,1.186929925,37.5913715,2.797347068,44929.82227,8.00E-07,0.8,0,0,0,0,0
15.98974359,195.8705928,150.0179759,63.30761288,421.3576159,36.02366334,15.8808635,-0.239805567,2.288755511,19.72427094,1.2294178,36.24323331,3.303207056,43231.99619,2.80E-06,0.8,0,1,0,0,1
95.81001221,11.50965945,105.8616159,91.83185051,455.2980132,37.68689383,11.82966154,-0.591205037,2.604968475,18.32334955,1.165300909,37.84338487,2.88309978,45224.54438,4.00E-07,0.8,0,0,0,0,0
15.92918193,142.4616706,134.7691311,71.80749569,324.5033113,36.30801418,14.28156962,-0.216812874,2.279292953,17.89895468,1.205754818,36.50399392,3.111784941,43573.97691,2.40E-06,0.8,0,1,0,0,1
95.81001221,11.29032401,113.3105419,94.4520838,490.0662252,37.72212803,11.75984131,-0.600251006,2.706420388,18.41840283,1.168238952,37.87755262,2.870368636,45267.31004,4.00E-07,0.8,0,0,0,0,0
95.81001221,36.86017076,110.6710041,65.99856921,230.1324503,37.19959966,11.51140685,-0.412427196,2.394097494,16.71906818,1.174975839,37.3538758,2.830247553,44641.29643,1.20E-06,0.8,0,1,0,0,1
15.98974359,145.0059483,131.8936804,62.65523268,421.3576159,36.24939681,14.62693601,-0.265557669,2.320998151,18.05813364,1.214594486,36.4504256,3.16663331,43503.51715,2.40E-06,0.8,0,1,0,0,1
15.92918193,176.5078682,147.4953911,62.77077818,404.8013245,36.0951483,15.70473506,-0.225006378,2.299163005,19.82428132,1.241919485,36.31186293,3.261278259,43316.83311,2.80E-06,0.8,0,1,0,0,1
95.81001221,8.676395166,100.6937083,76.47056286,23.17880795,38.04990614,11.41369326,-0.631567148,2.728127081,18.12317946,1.164048063,38.19947051,2.841332437,45658.98937,1.00E-09,0.8,0,0,0,0,0
95.81001221,8.182555401,92.07108531,101.2501078,296.3576159,38.02094545,11.38230843,-0.71770833,2.948889668,18.94214658,1.159107112,38.17021252,2.797627208,45625.58718,1.00E-09,0.8,0,0,0,0,0
15.92918193,284.6830216,166.2378916,45.55515402,134.1059603,35.43401107,19.29076017,-0.165340142,2.24040699,20.25713054,1.233652342,35.70495538,3.654052764,42526.22585,3.60E-06,0.8,0,1,0,0,1
15.98974359,162.3412954,147.0088651,62.56226983,343.5430464,36.06209771,15.74617526,-0.223256945,2.306913897,18.85878583,1.206179361,36.27958042,3.266224122,43280.35748,2.80E-06,0.8,0,1,0,0,1
47.90573871,63.09620514,132.6186974,64.94156828,151.4900662,36.82419713,12.5060197,-0.404393314,2.377478179,16.52080853,1.182469195,36.99347377,2.934648864,44191.87414,1.60E-06,0.8,0,1,0,0,1
95.74945055,64.84504398,125.1442461,60.19215979,168.8741722,36.88953395,12.7429482,-0.359036598,2.348639077,17.55999654,1.190123838,37.06170602,2.969934199,44269.31871,1.60E-06,0.8,0,1,0,0,1
95.81001221,63.46961677,110.8927669,74.87479735,216.0596026,36.88360739,12.29478633,-0.384629968,2.371196893,18.0509101,1.215832607,37.04976442,2.898472833,44261.35363,1.60E-06,0.8,0,1,0,0,1
95.81001221,40.53821265,117.253141,78.91656823,10.7615894,37.17160244,11.91779623,-0.499380511,2.559651658,18.53951336,1.196817268,37.33143315,2.858441533,44606.20869,1.20E-06,0.8,0,1,0,0,1
47.90573871,95.52617123,128.4191615,63.09226809,388.2450331,36.61223276,13.16005335,-0.308035611,2.329125775,18.69550613,1.214924657,36.79136697,3.012024846,43936.43727,2.00E-06,0.8,0,1,0,0,1
47.90573871,90.12575014,126.0166083,68.29942909,134.9337748,36.58402901,13.06009954,-0.296224903,2.274434627,16.45358817,1.183203842,36.76194233,3.000958796,43902.79155,2.00E-06,0.8,0,1,0,0,1
15.98974359,213.9183332,150.3103983,60.40664889,181.2913907,35.74863818,17.37915309,-0.244664916,2.305244788,20.24872429,1.239848211,35.99069066,3.452073137,42904.15058,3.20E-06,0.8,0,1,0,0,1
95.81001221,8.159313643,95.01086089,88.77184823,328.6423841,37.97611674,11.45780612,-0.666117454,2.901723087,18.61759463,1.154603692,38.12654861,2.803590116,45570.17826,1.00E-09,0.8,0,0,0,0,0
95.81001221,6.756791066,92.73023194,83.18193327,466.8874172,38.01206744,11.49388445,-0.712232877,3.085015005,19.64045207,1.170235334,38.16282989,2.80955842,45614.73019,1.00E-09,0.8,0,0,0,0,0
15.98974359,200.9671983,151.8161425,60.68110653,442.0529801,36.0093387,15.76792411,-0.206397361,2.234863972,18.37677114,1.214925213,36.22743806,3.278417294,43214.11182,2.80E-06,0.8,0,1,0,0,1
47.96630037,110.9118721,311.4763576,170.4335642,408.1125828,37.0483072,28.19336791,-1.944426983,7.903538737,32.42121826,1.17468068,37.4265542,3.825707115,44459.47227,1.00E-09,0.62,0,0,1,0,2
47.90573871,38.41383323,139.0906577,136.9567944,39.73509934,37.62348347,15.42343402,-1.180069236,4.842763291,22.67910393,1.166163764,37.82772925,3.105054373,45148.57438,1.00E-09,0.71,0,0,1,0,2
48.02686203,255.3540019,496.2122362,178.8087456,475.1655629,36.57043242,41.91775293,-2.272142893,8.869494084,38.25295136,1.188618079,37.13865073,4.404933074,43885.80549,1.00E-09,0.56,0,0,1,0,2
47.96630037,70.21732627,222.6764507,168.0896563,231.7880795,37.27136192,22.52301664,-1.723398445,7.046167546,28.25070915,1.170875868,37.57204656,3.509693537,44726.80076,1.00E-09,0.65,0,0,1,0,2
47.96630037,29.45936024,131.5902837,128.5589566,469.3708609,37.60578066,15.56176021,-1.152810264,4.743230602,24.29866848,1.193403877,37.81194972,3.126161766,45127.20356,1.00E-09,0.71,0,0,1,0,2
48.08742369,288.4583046,551.1120956,178.6377561,56.29139073,36.29626719,51.6343129,-2.388990571,9.207703794,41.38782647,1.197205756,37.00013962,4.771190446,43557.51109,1.00E-09,0.53,0,0,1,0,2
48.02686203,227.4411284,461.7700028,172.0961658,324.5033113,36.60157295,42.39571795,-2.27037639,8.896992014,37.53712925,1.188291603,37.17573887,4.426066331,43922.27815,1.00E-09,0.56,0,0,1,0,2
47.96630037,76.70306356,231.5978399,174.8173239,143.2119205,37.26223108,22.44229453,-1.706295303,6.957136877,30.08747478,1.192066887,37.56191519,3.518310978,44714.55671,1.00E-09,0.65,0,0,1,0,2
48.02686203,107.4720452,296.082367,155.0548777,278.9735099,37.08913378,26.98593038,-1.968734026,7.941407359,30.65736525,1.175004191,37.45086522,3.72786436,44506.96835,1.00E-09,0.62,0,0,1,0,2
95.74945055,8.635138344,96.72034629,80.55339538,57.1192053,38.03004311,11.53675638,-0.605089671,2.702901425,18.23355203,1.161601619,38.18129555,2.850718944,45634.69163,1.00E-09,0.8,0,0,0,0,0
47.96630037,71.59800348,234.2231426,176.5756196,447.0198675,37.26142957,22.55098076,-1.742333368,7.124565658,28.65554847,1.17527218,37.56256564,3.532121394,44715.45888,1.00E-09,0.65,0,0,1,0,2
47.90573871,23.53992289,122.0635432,114.728514,472.6821192,37.72261628,14.02472739,-1.020923845,4.223484696,23.5523388,1.205214605,37.90789929,3.000524308,45267.81168,1.00E-09,0.74,0,0,1,0,2
47.90573871,40.63746734,154.6660166,137.5908461,135.7615894,37.65021424,15.47835599,-1.217836315,4.989800407,24.34598985,1.181348107,37.85504063,3.080870276,45180.25131,1.00E-09,0.71,0,0,1,0,2
47.96630037,51.97719906,194.1409696,148.0210979,457.781457,37.51080394,17.94143257,-1.417245205,5.876538822,26.01557684,1.182721927,37.74899874,3.251024256,45012.13204,1.00E-09,0.68,0,0,1,0,2
47.96630037,20.68180765,120.986905,118.7237844,475.1655629,37.70299598,13.81993653,-0.989432551,4.008141791,21.32448385,1.157979422,37.88567454,3.027468575,45241.86596,1.00E-09,0.74,0,0,1,0,2
48.08742369,243.1685623,472.2561311,189.6810161,468.5430464,36.54769881,42.3554787,-2.284690687,8.93820952,37.44667958,1.181631874,37.12215646,4.441751186,43859.37131,1.00E-09,0.56,0,0,1,0,2
95.81001221,14.95556737,102.6583879,118.7862065,375.8278146,37.9172324,12.95071928,-0.812905141,3.363128061,19.66453671,1.156711681,38.08748415,2.962121341,45501.74391,1.00E-09,0.77,0,0,1,0,2
47.90573871,23.95682465,126.9071394,104.4149553,86.9205298,37.77677268,13.5918053,-0.937169299,3.802298065,21.64495615,1.149272801,37.95609361,2.998575634,45333.56439,1.00E-09,0.74,0,0,1,0,2
95.81001221,14.22428089,110.6368184,95.42716437,328.6423841,37.90822976,12.61215249,-0.795295742,3.460220893,22.18597691,1.188068549,38.07407956,2.92212222,45489.72392,1.00E-09,0.77,0,0,1,0,2
47.90573871,19.11096288,122.7764374,102.177881,135.7615894,37.76736395,13.70295978,-0.971545264,4.014441754,21.76462095,1.170562496,37.94819271,2.994509935,45319.86334,1.00E-09,0.74,0,0,1,0,2
95.81001221,5.890423974,100.7119063,87.77766354,458.6092715,38.00436576,11.64563284,-0.668925876,2.783306097,17.97706228,1.157471986,38.1571455,2.839740939,45606.30794,1.00E-09,0.8,0,0,0,0,0
47.96630037,55.38692491,189.7931403,164.7713902,329.4701987,37.48203686,18.67545798,-1.430195021,5.829415298,25.0100792,1.159093234,37.73013379,3.329483667,44979.2875,1.00E-09,0.68,0,0,1,0,2
47.90573871,38.24454249,149.0206604,131.0093908,136.589404,37.60562803,15.76357867,-1.178108912,4.850299099,23.87574385,1.166393734,37.81446434,3.126382445,45126.48248,1.00E-09,0.71,0,0,1,0,2
48.08742369,305.8527061,552.1810568,209.882825,388.2450331,36.25691227,52.69507672,-2.387079254,9.251759019,44.26877256,1.247045728,36.975869,4.81545318,43510.33061,1.00E-09,0.53,0,0,1,0,2
47.96630037,43.51692063,175.0555048,163.6638628,411.4238411,37.44786535,18.36144552,-1.467463705,6.079482362,26.81238732,1.181708804,37.69202537,3.276852049,44936.79708,1.00E-09,0.68,0,0,1,0,2
95.81001221,11.63159151,104.8133842,117.4386428,278.9735099,37.91133981,12.65993215,-0.827522159,3.349680204,20.23981509,1.180660808,38.07780294,2.935305119,45493.7434,1.00E-09,0.77,0,0,1,0,2
48.08742369,289.7179402,577.2852181,206.0107914,331.9536424,36.30045846,52.19726439,-2.39019291,9.210093212,40.80023033,1.195902532,37.01185063,4.783979923,43563.21362,1.00E-09,0.53,0,0,1,0,2
48.08742369,300.3800258,531.639121,180.6207522,394.8675497,36.28752498,51.50136111,-2.361352679,9.072659572,40.60266421,1.193079823,36.98976816,4.748579289,43547.45722,1.00E-09,0.53,0,0,1,0,2
47.90573871,47.49001624,191.5737595,161.9032644,325.3311258,37.48220291,18.31051385,-1.439661247,5.907668609,25.71426873,1.179521749,37.72546623,3.304057716,44978.51013,1.00E-09,0.68,0,0,1,0,2
95.81001221,14.09391543,111.1680669,94.40049589,196.192053,37.88855572,12.62299756,-0.851623667,3.521166716,20.76181256,1.167952893,38.05463364,2.904916819,45466.0221,1.00E-09,0.77,0,0,1,0,2
47.90573871,26.1728504,121.2437889,108.210369,135.7615894,37.82642561,13.52962622,-1.002429802,4.107179887,21.82786158,1.172915753,38.00469491,2.965902945,45393.13321,1.00E-09,0.74,0,0,1,0,2
95.74945055,8.052432141,95.79544137,91.41821492,195.3642384,37.99391801,11.59534424,-0.718876156,2.86795572,19.03354001,1.163262175,38.146081,2.836345777,45593.68631,1.00E-09,0.8,0,0,0,0,0
48.02686203,48.31031743,189.064708,168.1272901,104.3046358,37.4539874,18.34637244,-1.498628178,6.09453501,25.61201747,1.168020325,37.69790802,3.270914109,44945.35785,1.00E-09,0.68,0,0,1,0,2
47.96630037,71.15018839,234.4513134,173.4083895,259.9337748,37.22364434,22.29008329,-1.685530823,6.823382641,28.30135103,1.180769882,37.52161006,3.515988607,44667.10308,1.00E-09,0.65,0,0,1,0,2
47.90573871,22.6050487,121.9536802,113.869794,87.74834437,37.78438278,14.22339272,-1.01265346,4.180815874,22.65540963,1.157801946,37.97197825,3.055069611,45341.78429,1.00E-09,0.74,0,0,1,0,2
47.96630037,118.8957353,302.3688996,167.2714845,460.2649007,37.03494016,27.50227259,-1.978399125,8.081315273,32.79789594,1.211587017,37.40409291,3.774908168,44443.40642,1.00E-09,0.62,0,0,1,0,2
48.02686203,170.6670718,370.2658677,158.2224771,458.6092715,36.86490473,33.13084267,-2.138389719,8.581265523,36.53568291,1.192599938,37.31118408,4.034299945,44240.19376,1.00E-09,0.59,0,0,1,0,2
47.90573871,23.57308122,112.3100984,114.5498955,450.3311258,37.77375768,13.8836018,-0.975153854,3.992203044,21.49272034,1.180322062,37.95693364,3.014358821,45328.71496,1.00E-09,0.74,0,0,1,0,2
95.81001221,13.84725977,113.9394435,113.4053939,485.0993377,37.85686516,12.85291277,-0.768209708,3.34768861,22.03911511,1.183511407,38.02610222,2.962938617,45428.50482,1.00E-09,0.77,0,0,1,0,2
47.90573871,18.13867697,115.6972956,112.3015795,423.8410596,37.7597582,13.93451581,-0.94043754,3.739930104,21.52640148,1.172706559,37.9436721,3.05900004,45312.67758,1.00E-09,0.74,0,0,1,0,2
47.90573871,39.17959137,130.589151,142.1138719,350.9933775,37.62240663,15.34697555,-1.138815467,4.650529018,22.94484064,1.173988546,37.82564841,3.098874115,45147.29053,1.00E-09,0.71,0,0,1,0,2
47.96630037,56.47974812,187.7966035,147.1022377,356.7880795,37.515601,17.92020662,-1.432917412,5.907866149,25.9332778,1.162052403,37.75348466,3.251998955,45019.51558,1.00E-09,0.68,0,0,1,0,2
95.74945055,9.274672564,90.11740716,82.33447566,194.5364238,37.96568888,11.2692936,-0.665467404,2.902446516,18.90762341,1.158664782,38.11369101,2.778669569,45558.45553,1.00E-09,0.8,0,0,0,0,0
47.96630037,76.17548078,211.4722501,163.1578575,182.9470199,37.25162957,22.66589264,-1.70203367,6.916471227,28.82209442,1.186980034,37.55437292,3.517571318,44702.84312,1.00E-09,0.65,0,0,1,0,2
95.74945055,4.919361498,88.04510835,84.59041057,435.4304636,37.96706647,11.3056194,-0.664503415,2.922755654,19.72186261,1.180529489,38.11553938,2.782618812,45560.35142,1.00E-09,0.8,0,0,0,0,0
47.90573871,22.80734703,114.6966687,120.272398,167.218543,37.69117151,14.20392211,-0.991421827,4.177486482,22.18359672,1.165770282,37.87897181,3.036194255,45228.06061,1.00E-09,0.74,0,0,1,0,2
48.02686203,230.3690966,470.0449171,169.7762618,88.57615894,36.53799351,41.59016839,-2.304204927,9.095933934,38.54167758,1.19770445,37.10229789,4.356866041,43846.48939,1.00E-09,0.56,0,0,1,0,2
95.81001221,7.802492239,90.28224413,89.1851128,325.3311258,38.02208969,11.44760592,-0.699577232,2.961221703,19.29091741,1.163669764,38.17220689,2.82013624,45626.73927,1.00E-09,0.8,0,0,0,0,0
48.02686203,286.5852355,552.7310572,185.5666986,24.00662252,36.31650576,51.76470914,-2.357499335,9.002280482,41.00159242,1.190545032,37.02175304,4.804838869,43581.48939,1.00E-09,0.53,0,0,1,0,2
48.02686203,171.5365837,372.7082947,165.9349817,355.1324503,36.85144173,32.98343874,-2.099132131,8.336011082,34.22528043,1.200694483,37.29590772,4.023394881,44223.15804,1.00E-09,0.59,0,0,1,0,2
47.90573871,57.48501953,188.5219814,147.8720118,356.7880795,37.46721414,18.2774442,-1.463997381,6.066677859,26.88311526,1.168754237,37.71013605,3.273984515,44960.63882,1.00E-09,0.68,0,0,1,0,2
48.02686203,75.83424375,222.0378704,168.2118643,182.9470199,37.25253884,22.69905498,-1.743281273,7.054017806,29.92261264,1.163192917,37.55571601,3.535616432,44701.68342,1.00E-09,0.65,0,0,1,0,2
47.90573871,17.20724805,116.3294217,113.686356,327.8145695,37.7452717,14.23510539,-1.010210992,4.17059186,22.27438086,1.177112344,37.93321485,3.035507556,45292.87859,1.00E-09,0.74,0,0,1,0,2
95.81001221,6.552775031,85.90406325,86.35242012,290.5629139,37.99838403,11.65258937,-0.638115232,2.779630715,18.88048912,1.172205842,38.15127883,2.845783012,45596.97275,1.00E-09,0.8,0,0,0,0,0
47.96630037,51.78964896,191.185813,156.525082,305.4635762,37.44854573,18.57308079,-1.386452257,5.664957662,25.30887349,1.172669189,37.69550627,3.319511966,44939.20654,1.00E-09,0.68,0,0,1,0,2
